STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       3987;2024082617;    3;  22.7;  42.0;eor
       3987;2024082618;    3;  20.5;  49.0;eor
       3987;2024082619;    3;  19.2;  53.0;eor
       3987;2024082620;    3;  18.4;  60.0;eor
       3987;2024082621;    3;  17.1;  60.0;eor
       3987;2024082622;    3;  17.1;  63.0;eor
       3987;2024082623;    3;  16.4;  65.0;eor
       3987;2024082700;    3;  14.8;  75.0;eor
       3987;2024082701;    3;  13.6;  82.0;eor
       3987;2024082702;    3;  12.5;  87.0;eor
       3987;2024082703;    3;  13.1;  88.0;eor
       3987;2024082704;    3;  12.5;  85.0;eor
       3987;2024082705;    3;  12.8;  83.0;eor
       3987;2024082706;    3;  13.4;  84.0;eor
       3987;2024082707;    3;  16.0;  73.0;eor
       3987;2024082708;    3;  19.5;  61.0;eor
       3987;2024082709;    3;  22.6;  54.0;eor
       3987;2024082710;    3;  24.4;  44.0;eor
       3987;2024082711;    3;  25.8;  35.0;eor
       3987;2024082712;    3;  26.5;  33.0;eor
       3987;2024082713;    3;  26.2;  32.0;eor
       3987;2024082714;    3;  26.6;  32.0;eor
       3987;2024082715;    3;  26.5;  34.0;eor
       3987;2024082716;    3;  26.4;  34.0;eor
       3987;2024082717;    3;  24.4;  40.0;eor
       3987;2024082718;    3;  21.7;  49.0;eor
       3987;2024082719;    3;  19.0;  57.0;eor
       3987;2024082720;    3;  17.9;  61.0;eor
       3987;2024082721;    3;  17.0;  66.0;eor
       3987;2024082722;    3;  16.1;  67.0;eor
       3987;2024082723;    3;  15.5;  71.0;eor
       3987;2024082800;    3;  15.4;  72.0;eor
       3987;2024082801;    3;  14.8;  74.0;eor
       3987;2024082802;    3;  14.7;  74.0;eor
       3987;2024082803;    3;  14.7;  74.0;eor
       3987;2024082804;    3;  14.3;  74.0;eor
       3987;2024082805;    3;  14.4;  74.0;eor
       3987;2024082806;    3;  15.3;  73.0;eor
       3987;2024082807;    3;  18.0;  64.0;eor
       3987;2024082808;    3;  21.2;  54.0;eor
       3987;2024082809;    3;  23.1;  51.0;eor
       3987;2024082810;    3;  25.4;  47.0;eor
       3987;2024082811;    3;  27.2;  44.0;eor
       3987;2024082812;    3;  29.3;  41.0;eor
       3987;2024082813;    3;  29.5;  43.0;eor
       3987;2024082814;    3;  30.5;  43.0;eor
       3987;2024082815;    3;  30.5;  44.0;eor
       3987;2024082816;    3;  29.7;  46.0;eor
       3987;2024082817;    3;  28.6;  50.0;eor
       3987;2024082818;    3;  26.3;  59.0;eor
       3987;2024082819;    3;  24.2;  67.0;eor
       3987;2024082820;    3;  23.2;  71.0;eor
       3987;2024082821;    3;  22.5;  75.0;eor
       3987;2024082822;    3;  22.1;  77.0;eor
       3987;2024082823;    3;  21.9;  79.0;eor
       3987;2024082900;    3;  21.3;  81.0;eor
       3987;2024082901;    3;  20.7;  84.0;eor
       3987;2024082902;    3;  20.3;  86.0;eor
       3987;2024082903;    3;  19.7;  89.0;eor
       3987;2024082904;    3;  19.5;  90.0;eor
       3987;2024082905;    3;  19.1;  91.0;eor
       3987;2024082906;    3;  20.6;  85.0;eor
       3987;2024082907;    3;  22.6;  75.0;eor
       3987;2024082908;    3;  27.2;  55.0;eor
       3987;2024082909;    3;  29.9;  46.0;eor
       3987;2024082910;    3;  31.5;  37.0;eor
       3987;2024082911;    3;  32.8;  34.0;eor
       3987;2024082912;    3;  32.5;  32.0;eor
       3987;2024082913;    3;  33.8;  28.0;eor
       3987;2024082914;    3;  34.2;  25.0;eor
       3987;2024082915;    3;  34.5;  25.0;eor
       3987;2024082916;    3;  33.3;  28.0;eor
       3987;2024082917;    3;  31.5;  34.0;eor
       3987;2024082918;    3;  28.4;  41.0;eor
       3987;2024082919;    3;  26.9;  46.0;eor
       3987;2024082920;    3;  26.8;  45.0;eor
       3987;2024082921;    3;  25.1;  55.0;eor
       3987;2024082922;    3;  25.5;  49.0;eor
       3987;2024082923;    3;  24.7;  53.0;eor
       3987;2024083000;    3;  22.6;  68.0;eor
       3987;2024083001;    3;  22.6;  64.0;eor
       3987;2024083002;    3;  21.8;  69.0;eor
       3987;2024083003;    3;  20.8;  77.0;eor
       3987;2024083004;    3;  19.9;  80.0;eor
       3987;2024083005;    3;  19.5;  81.0;eor
       3987;2024083006;    3;  21.1;  76.0;eor
       3987;2024083007;    3;  22.7;  71.0;eor
       3987;2024083008;    3;  23.2;  65.0;eor
       3987;2024083009;    3;  25.2;  58.0;eor
       3987;2024083010;    3;  26.8;  53.0;eor
       3987;2024083011;    3;  26.9;  50.0;eor
       3987;2024083012;    3;  28.7;  47.0;eor
       3987;2024083013;    3;  27.2;  51.0;eor
       3987;2024083014;    3;  26.5;  53.0;eor
       3987;2024083015;    3;  24.9;  59.0;eor
       3987;2024083016;    3;  24.6;  61.0;eor
       3987;2024083017;    3;  23.5;  63.0;eor
       3987;2024083018;    3;  21.4;  68.0;eor
       3987;2024083019;    3;  20.4;  73.0;eor
       3987;2024083020;    3;  19.9;  72.0;eor
       3987;2024083021;    3;  19.0;  74.0;eor
       3987;2024083022;    3;  17.4;  80.0;eor
       3987;2024083023;    3;  16.6;  79.0;eor
       3987;2024083100;    3;  16.1;  74.0;eor
       3987;2024083101;    3;  15.6;  75.0;eor
       3987;2024083102;    3;  15.3;  77.0;eor
       3987;2024083103;    3;  15.3;  80.0;eor
       3987;2024083104;    3;  15.5;  81.0;eor
       3987;2024083105;    3;  15.4;  81.0;eor
       3987;2024083106;    3;  16.0;  80.0;eor
       3987;2024083107;    3;  16.5;  78.0;eor
       3987;2024083108;    3;  17.8;  73.0;eor
       3987;2024083109;    3;  19.3;  63.0;eor
       3987;2024083110;    3;  21.6;  52.0;eor
       3987;2024083111;    3;  22.1;  49.0;eor
       3987;2024083112;    3;  22.2;  50.0;eor
       3987;2024083113;    3;  23.5;  41.0;eor
       3987;2024083114;    3;  24.3;  36.0;eor
       3987;2024083115;    3;  24.3;  42.0;eor
       3987;2024083116;    3;  23.1;  44.0;eor
       3987;2024083117;    3;  22.3;  47.0;eor
       3987;2024083118;    3;  20.3;  55.0;eor
       3987;2024083119;    3;  18.5;  61.0;eor
       3987;2024083120;    3;  17.4;  67.0;eor
       3987;2024083121;    3;  16.6;  71.0;eor
       3987;2024083122;    3;  17.1;  68.0;eor
       3987;2024083123;    3;  16.6;  71.0;eor
       3987;2024090100;    3;  15.5;  76.0;eor
       3987;2024090101;    3;  15.5;  76.0;eor
       3987;2024090102;    3;  15.1;  77.0;eor
       3987;2024090103;    3;  14.5;  80.0;eor
       3987;2024090104;    3;  13.7;  84.0;eor
       3987;2024090105;    3;  13.6;  85.0;eor
       3987;2024090106;    3;  14.1;  83.0;eor
       3987;2024090107;    3;  16.3;  74.0;eor
       3987;2024090108;    3;  19.2;  63.0;eor
       3987;2024090109;    3;  21.2;  55.0;eor
       3987;2024090110;    3;  22.8;  48.0;eor
       3987;2024090111;    3;  24.6;  43.0;eor
       3987;2024090112;    3;  25.3;  41.0;eor
       3987;2024090113;    3;  25.0;  41.0;eor
       3987;2024090114;    3;  25.6;  37.0;eor
       3987;2024090115;    3;  25.8;  39.0;eor
       3987;2024090116;    3;  24.4;  43.0;eor
       3987;2024090117;    3;  22.7;  48.0;eor
       3987;2024090118;    3;  20.9;  53.0;eor
       3987;2024090119;    3;  19.0;  61.0;eor
       3987;2024090120;    3;  18.2;  64.0;eor
       3987;2024090121;    3;  17.2;  68.0;eor
       3987;2024090122;    3;  16.3;  72.0;eor
       3987;2024090123;    3;  15.2;  76.0;eor
       3987;2024090200;    3;  14.8;  77.0;eor
       3987;2024090201;    3;  13.8;  82.0;eor
       3987;2024090202;    3;  13.2;  83.0;eor
       3987;2024090203;    3;  12.9;  84.0;eor
       3987;2024090204;    3;  12.1;  86.0;eor
       3987;2024090205;    3;  12.0;  85.0;eor
       3987;2024090206;    3;  13.0;  81.0;eor
       3987;2024090207;    3;  15.6;  70.0;eor
       3987;2024090208;    3;  19.1;  57.0;eor
       3987;2024090209;    3;  21.4;  51.0;eor
       3987;2024090210;    3;  23.4;  45.0;eor
       3987;2024090211;    3;  24.6;  44.0;eor
       3987;2024090212;    3;  26.1;  41.0;eor
       3987;2024090213;    3;  26.6;  39.0;eor
       3987;2024090214;    3;  26.8;  38.0;eor
       3987;2024090215;    3;  27.0;  39.0;eor
       3987;2024090216;    3;  26.7;  41.0;eor
       3987;2024090217;    3;  25.2;  46.0;eor
       3987;2024090218;    3;  22.3;  56.0;eor
       3987;2024090219;    3;  21.0;  62.0;eor
       3987;2024090220;    3;  20.0;  67.0;eor
       3987;2024090221;    3;  19.7;  71.0;eor
       3987;2024090222;    3;  19.6;  74.0;eor
       3987;2024090223;    3;  19.1;  77.0;eor
       3987;2024090300;    3;  18.7;  79.0;eor
       3987;2024090301;    3;  18.3;  82.0;eor
       3987;2024090302;    3;  18.1;  84.0;eor
       3987;2024090303;    3;  17.9;  85.0;eor
       3987;2024090304;    3;  17.4;  87.0;eor
       3987;2024090305;    3;  17.3;  88.0;eor
       3987;2024090306;    3;  18.3;  84.0;eor
       3987;2024090307;    3;  20.0;  77.0;eor
       3987;2024090308;    3;  22.6;  68.0;eor
       3987;2024090309;    3;  24.7;  62.0;eor
       3987;2024090310;    3;  27.5;  55.0;eor
       3987;2024090311;    3;  29.2;  50.0;eor
       3987;2024090312;    3;  30.4;  47.0;eor
       3987;2024090313;    3;  31.6;  43.0;eor
       3987;2024090314;    3;  31.7;  43.0;eor
       3987;2024090315;    3;  31.9;  41.0;eor
       3987;2024090316;    3;  31.0;  45.0;eor
       3987;2024090317;    3;  29.6;  45.0;eor
       3987;2024090318;    3;  26.3;  48.0;eor
       3987;2024090319;    3;  24.9;  51.0;eor
       3987;2024090320;    3;  25.4;  56.0;eor
       3987;2024090321;    3;  24.6;  59.0;eor
       3987;2024090322;    3;  23.8;  65.0;eor
       3987;2024090323;    3;  22.9;  68.0;eor
       3987;2024090400;    3;  22.7;  66.0;eor
       3987;2024090401;    3;  21.9;  71.0;eor
       3987;2024090402;    3;  21.1;  76.0;eor
       3987;2024090403;    3;  20.4;  79.0;eor
       3987;2024090404;    3;  19.3;  84.0;eor
       3987;2024090405;    3;  19.2;  83.0;eor
       3987;2024090406;    3;  20.1;  77.0;eor
       3987;2024090407;    3;  21.5;  72.0;eor
       3987;2024090408;    3;  25.3;  58.0;eor
       3987;2024090409;    3;  28.1;  46.0;eor
       3987;2024090410;    3;  30.1;  42.0;eor
       3987;2024090411;    3;  32.1;  38.0;eor
       3987;2024090412;    3;  33.1;  33.0;eor
       3987;2024090413;    3;  33.9;  28.0;eor
       3987;2024090414;    3;  34.0;  26.0;eor
       3987;2024090415;    3;  33.5;  26.0;eor
       3987;2024090416;    3;  32.5;  28.0;eor
       3987;2024090417;    3;  30.5;  32.0;eor
       3987;2024090418;    3;  27.6;  41.0;eor
       3987;2024090419;    3;  26.5;  42.0;eor
       3987;2024090420;    3;  24.4;  47.0;eor
       3987;2024090421;    3;  23.4;  49.0;eor
       3987;2024090422;    3;  22.7;  51.0;eor
       3987;2024090423;    3;  22.5;  51.0;eor
       3987;2024090500;    3;  21.7;  54.0;eor
       3987;2024090501;    3;  21.3;  57.0;eor
       3987;2024090502;    3;  20.5;  61.0;eor
       3987;2024090503;    3;  20.2;  62.0;eor
       3987;2024090504;    3;  19.8;  63.0;eor
       3987;2024090505;    3;  19.8;  63.0;eor
       3987;2024090506;    3;  20.5;  60.0;eor
       3987;2024090507;    3;  22.1;  55.0;eor
       3987;2024090508;    3;  25.0;  45.0;eor
       3987;2024090509;    3;  27.2;  40.0;eor
       3987;2024090510;    3;  29.6;  34.0;eor
       3987;2024090511;    3;  31.0;  31.0;eor
       3987;2024090512;    3;  31.7;  29.0;eor
       3987;2024090513;    3;  31.5;  30.0;eor
       3987;2024090514;    3;  31.2;  26.0;eor
       3987;2024090515;    3;  30.6;  25.0;eor
       3987;2024090516;    3;  29.5;  27.0;eor
       3987;2024090517;    3;  28.0;  33.0;eor
       3987;2024090518;    3;  26.6;  35.0;eor
       3987;2024090519;    3;  25.4;  40.0;eor
       3987;2024090520;    3;  24.5;  44.0;eor
       3987;2024090521;    3;  23.9;  44.0;eor
       3987;2024090522;    3;  23.3;  43.0;eor
       3987;2024090523;    3;  22.2;  45.0;eor
       3987;2024090600;    3;  21.1;  48.0;eor
       3987;2024090601;    3;  19.9;  52.0;eor
       3987;2024090602;    3;  19.4;  54.0;eor
       3987;2024090603;    3;  18.7;  56.0;eor
       3987;2024090604;    3;  19.6;  52.0;eor
       3987;2024090605;    3;  18.9;  53.0;eor
       3987;2024090606;    3;  19.3;  51.0;eor
       3987;2024090607;    3;  20.5;  48.0;eor
       3987;2024090608;    3;  22.7;  42.0;eor
       3987;2024090609;    3;  25.3;  38.0;eor
       3987;2024090610;    3;  27.0;  33.0;eor
       3987;2024090611;    3;  28.6;  29.0;eor
       3987;2024090612;    3;  29.5;  28.0;eor
       3987;2024090613;    3;  29.9;  26.0;eor
       3987;2024090614;    3;  30.1;  27.0;eor
       3987;2024090615;    3;  29.6;  29.0;eor
       3987;2024090616;    3;  28.4;  32.0;eor
       3987;2024090617;    3;  26.5;  36.0;eor
       3987;2024090618;    3;  23.3;  45.0;eor
       3987;2024090619;    3;  21.5;  50.0;eor
       3987;2024090620;    3;  20.2;  55.0;eor
       3987;2024090621;    3;  19.4;  59.0;eor
       3987;2024090622;    3;  19.6;  58.0;eor
       3987;2024090623;    3;  18.8;  61.0;eor
       3987;2024090700;    3;  18.2;  64.0;eor
       3987;2024090701;    3;  17.8;  66.0;eor
       3987;2024090702;    3;  17.0;  69.0;eor
       3987;2024090703;    3;  16.6;  70.0;eor
       3987;2024090704;    3;  15.9;  73.0;eor
       3987;2024090705;    3;  15.5;  76.0;eor
       3987;2024090706;    3;  16.2;  73.0;eor
       3987;2024090707;    3;  18.2;  67.0;eor
       3987;2024090708;    3;  21.9;  56.0;eor
       3987;2024090709;    3;  25.4;  46.0;eor
       3987;2024090710;    3;  27.9;  41.0;eor
       3987;2024090711;    3;  29.5;  37.0;eor
       3987;2024090712;    3;  30.6;  34.0;eor
       3987;2024090713;    3;  31.7;  31.0;eor
       3987;2024090714;    3;  31.6;  31.0;eor
       3987;2024090715;    3;  31.2;  34.0;eor
       3987;2024090716;    3;  30.3;  35.0;eor
       3987;2024090717;    3;  28.0;  41.0;eor
       3987;2024090718;    3;  25.4;  49.0;eor
       3987;2024090719;    3;  23.9;  55.0;eor
       3987;2024090720;    3;  23.9;  55.0;eor
       3987;2024090721;    3;  22.4;  60.0;eor
       3987;2024090722;    3;  21.6;  62.0;eor
       3987;2024090723;    3;  21.0;  64.0;eor
       3987;2024090800;    3;  20.9;  64.0;eor
       3987;2024090801;    3;  20.3;  66.0;eor
       3987;2024090802;    3;  19.6;  69.0;eor
       3987;2024090803;    3;  19.1;  71.0;eor
       3987;2024090804;    3;  18.7;  73.0;eor
       3987;2024090805;    3;  18.4;  74.0;eor
       3987;2024090806;    3;  18.8;  74.0;eor
       3987;2024090807;    3;  21.5;  64.0;eor
       3987;2024090808;    3;  24.2;  54.0;eor
       3987;2024090809;    3;  25.8;  50.0;eor
       3987;2024090810;    3;  28.0;  45.0;eor
       3987;2024090811;    3;  29.4;  42.0;eor
       3987;2024090812;    3;  30.5;  40.0;eor
       3987;2024090813;    3;  31.0;  38.0;eor
       3987;2024090814;    3;  30.8;  38.0;eor
       3987;2024090815;    3;  32.2;  31.0;eor
       3987;2024090816;    3;  31.0;  31.0;eor
       3987;2024090817;    3;  28.3;  39.0;eor
       3987;2024090818;    3;  26.5;  43.0;eor
       3987;2024090819;    3;  25.3;  48.0;eor
       3987;2024090820;    3;  24.4;  54.0;eor
       3987;2024090821;    3;  23.5;  58.0;eor
       3987;2024090822;    3;  23.1;  60.0;eor
       3987;2024090823;    3;  22.1;  65.0;eor
       3987;2024090900;    3;  21.5;  73.0;eor
       3987;2024090901;    3;  21.0;  76.0;eor
       3987;2024090902;    3;  19.7;  73.0;eor
       3987;2024090903;    3;  19.4;  78.0;eor
       3987;2024090904;    3;  18.0;  91.0;eor
       3987;2024090905;    3;  17.6;  94.0;eor
       3987;2024090906;    3;  17.6;  94.0;eor
       3987;2024090907;    3;  17.4;  94.0;eor
       3987;2024090908;    3;  17.2;  95.0;eor
       3987;2024090909;    3;  17.1;  94.0;eor
       3987;2024090910;    3;  17.3;  93.0;eor
       3987;2024090911;    3;  17.1;  94.0;eor
       3987;2024090912;    3;  17.6;  94.0;eor
       3987;2024090913;    3;  18.6;  89.0;eor
       3987;2024090914;    3;  17.4;  90.0;eor
       3987;2024090915;    3;  18.2;  79.0;eor
       3987;2024090916;    3;  19.1;  75.0;eor
       3987;2024090917;    3;  18.6;  75.0;eor
       3987;2024090918;    3;  17.1;  81.0;eor
       3987;2024090919;    3;  16.1;  86.0;eor
       3987;2024090920;    3;  15.1;  88.0;eor
       3987;2024090921;    3;  14.8;  88.0;eor
       3987;2024090922;    3;  14.0;  92.0;eor
       3987;2024090923;    3;  14.9;  93.0;eor
       3987;2024091000;    3;  15.6;  92.0;eor
       3987;2024091001;    3;  15.3;  92.0;eor
       3987;2024091002;    3;  15.5;  91.0;eor
       3987;2024091003;    3;  15.3;  92.0;eor
       3987;2024091004;    3;  15.3;  90.0;eor
       3987;2024091005;    3;  15.3;  89.0;eor
       3987;2024091006;    3;  14.4;  94.0;eor
       3987;2024091007;    3;  14.5;  91.0;eor
       3987;2024091008;    3;  15.2;  80.0;eor
       3987;2024091009;    3;  15.7;  69.0;eor
       3987;2024091010;    3;  17.4;  59.0;eor
       3987;2024091011;    3;  17.3;  58.0;eor
       3987;2024091012;    3;  18.3;  53.0;eor
       3987;2024091013;    3;  17.9;  58.0;eor
       3987;2024091014;    3;  18.2;  56.0;eor
       3987;2024091015;    3;  18.9;  54.0;eor
       3987;2024091016;    3;  18.1;  58.0;eor
       3987;2024091017;    3;  17.3;  60.0;eor
       3987;2024091018;    3;  16.0;  68.0;eor
       3987;2024091019;    3;  15.5;  70.0;eor
       3987;2024091020;    3;  15.6;  72.0;eor
       3987;2024091021;    3;  15.5;  73.0;eor
       3987;2024091022;    3;  15.0;  74.0;eor
       3987;2024091023;    3;  15.1;  74.0;eor
       3987;2024091100;    3;  15.4;  74.0;eor
       3987;2024091101;    3;  15.7;  73.0;eor
       3987;2024091102;    3;  15.4;  75.0;eor
       3987;2024091103;    3;  15.2;  75.0;eor
       3987;2024091104;    3;  14.8;  79.0;eor
       3987;2024091105;    3;  14.1;  84.0;eor
       3987;2024091106;    3;  14.2;  82.0;eor
       3987;2024091107;    3;  15.3;  75.0;eor
       3987;2024091108;    3;  15.5;  76.0;eor
       3987;2024091109;    3;  15.4;  77.0;eor
       3987;2024091110;    3;  15.7;  77.0;eor
       3987;2024091111;    3;  14.0;  71.0;eor
       3987;2024091112;    3;  14.1;  71.0;eor
       3987;2024091113;    3;  13.8;  72.0;eor
       3987;2024091114;    3;  15.5;  61.0;eor
       3987;2024091115;    3;  15.0;  61.0;eor
       3987;2024091116;    3;  15.0;  60.0;eor
       3987;2024091117;    3;  14.1;  65.0;eor
       3987;2024091118;    3;  12.5;  76.0;eor
       3987;2024091119;    3;  11.3;  80.0;eor
       3987;2024091120;    3;  10.5;  84.0;eor
       3987;2024091121;    3;  10.2;  84.0;eor
       3987;2024091122;    3;  10.2;  83.0;eor
       3987;2024091123;    3;  10.0;  83.0;eor
       3987;2024091200;    3;   9.6;  84.0;eor
       3987;2024091201;    3;   8.9;  86.0;eor
       3987;2024091202;    3;   8.3;  86.0;eor
       3987;2024091203;    3;   8.2;  86.0;eor
       3987;2024091204;    3;   7.8;  88.0;eor
       3987;2024091205;    3;   7.8;  88.0;eor
       3987;2024091206;    3;   7.9;  87.0;eor
       3987;2024091207;    3;   8.1;  85.0;eor
       3987;2024091208;    3;   9.1;  81.0;eor
       3987;2024091209;    3;  11.1;  69.0;eor
       3987;2024091210;    3;  13.2;  61.0;eor
       3987;2024091211;    3;  14.8;  55.0;eor
       3987;2024091212;    3;  14.6;  52.0;eor
       3987;2024091213;    3;  15.1;  49.0;eor
       3987;2024091214;    3;  15.8;  47.0;eor
       3987;2024091215;    3;  15.4;  49.0;eor
       3987;2024091216;    3;  15.2;  51.0;eor
       3987;2024091217;    3;  14.2;  57.0;eor
       3987;2024091218;    3;  13.0;  66.0;eor
       3987;2024091219;    3;  12.8;  64.0;eor
       3987;2024091220;    3;  11.2;  71.0;eor
       3987;2024091221;    3;  10.3;  73.0;eor
       3987;2024091222;    3;  10.0;  78.0;eor
       3987;2024091223;    3;   9.5;  81.0;eor
       3987;2024091300;    3;   9.1;  81.0;eor
       3987;2024091301;    3;   8.6;  86.0;eor
       3987;2024091302;    3;   8.5;  86.0;eor
       3987;2024091303;    3;   8.4;  88.0;eor
       3987;2024091304;    3;   8.2;  88.0;eor
       3987;2024091305;    3;   8.2;  88.0;eor
       3987;2024091306;    3;   9.0;  86.0;eor
       3987;2024091307;    3;   9.9;  83.0;eor
       3987;2024091308;    3;  11.0;  77.0;eor
       3987;2024091309;    3;  12.4;  76.0;eor
       3987;2024091310;    3;  14.0;  68.0;eor
       3987;2024091311;    3;  14.5;  64.0;eor
       3987;2024091312;    3;  14.6;  65.0;eor
       3987;2024091313;    3;  15.2;  65.0;eor
       3987;2024091314;    3;  14.6;  68.0;eor
       3987;2024091315;    3;  12.4;  83.0;eor
       3987;2024091316;    3;  13.2;  79.0;eor
       3987;2024091317;    3;  13.4;  72.0;eor
       3987;2024091318;    3;  13.2;  70.0;eor
       3987;2024091319;    3;  12.4;  71.0;eor
       3987;2024091320;    3;  12.4;  69.0;eor
       3987;2024091321;    3;  12.3;  69.0;eor
       3987;2024091322;    3;  12.3;  69.0;eor
       3987;2024091323;    3;  12.1;  70.0;eor
       3987;2024091400;    3;  11.9;  71.0;eor
       3987;2024091401;    3;  11.9;  72.0;eor
       3987;2024091402;    3;  11.8;  73.0;eor
       3987;2024091403;    3;  11.6;  73.0;eor
       3987;2024091404;    3;  11.1;  75.0;eor
       3987;2024091405;    3;  10.8;  75.0;eor
       3987;2024091406;    3;  10.9;  74.0;eor
       3987;2024091407;    3;  10.9;  75.0;eor
       3987;2024091408;    3;  12.1;  74.0;eor
       3987;2024091409;    3;  14.3;  67.0;eor
       3987;2024091410;    3;  16.2;  59.0;eor
       3987;2024091411;    3;  16.8;  55.0;eor
       3987;2024091412;    3;  16.9;  53.0;eor
       3987;2024091413;    3;  17.8;  48.0;eor
       3987;2024091414;    3;  17.7;  46.0;eor
       3987;2024091415;    3;  17.3;  46.0;eor
       3987;2024091416;    3;  16.1;  50.0;eor
       3987;2024091417;    3;  15.1;  53.0;eor
       3987;2024091418;    3;  13.6;  60.0;eor
       3987;2024091419;    3;  12.6;  63.0;eor
       3987;2024091420;    3;  12.1;  65.0;eor
       3987;2024091421;    3;  11.4;  69.0;eor
       3987;2024091422;    3;  10.3;  76.0;eor
       3987;2024091423;    3;   9.6;  81.0;eor
       3987;2024091500;    3;   9.0;  83.0;eor
       3987;2024091501;    3;   8.7;  84.0;eor
       3987;2024091502;    3;   8.3;  86.0;eor
       3987;2024091503;    3;   8.1;  86.0;eor
       3987;2024091504;    3;   7.9;  87.0;eor
       3987;2024091505;    3;   7.9;  88.0;eor
       3987;2024091506;    3;   8.3;  88.0;eor
       3987;2024091507;    3;  10.5;  81.0;eor
       3987;2024091508;    3;  12.8;  74.0;eor
       3987;2024091509;    3;  15.2;  61.0;eor
       3987;2024091510;    3;  17.5;  44.0;eor
       3987;2024091511;    3;  18.6;  41.0;eor
       3987;2024091512;    3;  19.2;  40.0;eor
       3987;2024091513;    3;  18.0;  45.0;eor
       3987;2024091514;    3;  17.4;  48.0;eor
       3987;2024091515;    3;  17.7;  48.0;eor
       3987;2024091516;    3;  17.2;  51.0;eor
       3987;2024091517;    3;  15.9;  51.0;eor
       3987;2024091518;    3;  15.7;  50.0;eor
       3987;2024091519;    3;  13.6;  72.0;eor
       3987;2024091520;    3;  12.7;  83.0;eor
       3987;2024091521;    3;  12.3;  87.0;eor
       3987;2024091522;    3;  12.9;  78.0;eor
       3987;2024091523;    3;  13.2;  75.0;eor
       3987;2024091600;    3;  13.1;  77.0;eor
       3987;2024091601;    3;  12.8;  84.0;eor
       3987;2024091602;    3;  12.6;  86.0;eor
       3987;2024091603;    3;  12.0;  88.0;eor
       3987;2024091604;    3;  12.2;  90.0;eor
       3987;2024091605;    3;  13.0;  82.0;eor
       3987;2024091606;    3;  12.4;  85.0;eor
       3987;2024091607;    3;  12.0;  92.0;eor
       3987;2024091608;    3;  12.4;  95.0;eor
       3987;2024091609;    3;  13.0;  93.0;eor
       3987;2024091610;    3;  13.8;  90.0;eor
       3987;2024091611;    3;  14.9;  91.0;eor
       3987;2024091612;    3;  15.6;  89.0;eor
       3987;2024091613;    3;  16.1;  87.0;eor
       3987;2024091614;    3;  16.6;  86.0;eor
       3987;2024091615;    3;  16.8;  85.0;eor
       3987;2024091616;    3;  17.0;  84.0;eor
       3987;2024091617;    3;  16.7;  85.0;eor
       3987;2024091618;    3;  16.5;  87.0;eor
       3987;2024091619;    3;  16.3;  87.0;eor
       3987;2024091620;    3;  16.2;  88.0;eor
       3987;2024091621;    3;  16.3;  87.0;eor
       3987;2024091622;    3;  16.5;  87.0;eor
       3987;2024091623;    3;  16.4;  88.0;eor
       3987;2024091700;    3;  16.2;  90.0;eor
       3987;2024091701;    3;  16.3;  89.0;eor
       3987;2024091702;    3;  16.1;  90.0;eor
       3987;2024091703;    3;  15.8;  91.0;eor
       3987;2024091704;    3;  15.6;  90.0;eor
       3987;2024091705;    3;  15.6;  89.0;eor
       3987;2024091706;    3;  15.9;  88.0;eor
       3987;2024091707;    3;  16.6;  84.0;eor
       3987;2024091708;    3;  17.4;  81.0;eor
       3987;2024091709;    3;  19.3;  74.0;eor
       3987;2024091710;    3;  20.8;  69.0;eor
       3987;2024091711;    3;  22.3;  62.0;eor
       3987;2024091712;    3;  23.6;  57.0;eor
       3987;2024091713;    3;  24.6;  55.0;eor
       3987;2024091714;    3;  25.2;  50.0;eor
       3987;2024091715;    3;  24.9;  48.0;eor
       3987;2024091716;    3;  23.3;  54.0;eor
       3987;2024091717;    3;  21.3;  64.0;eor
       3987;2024091718;    3;  19.4;  74.0;eor
       3987;2024091719;    3;  18.8;  79.0;eor
       3987;2024091720;    3;  17.5;  85.0;eor
       3987;2024091721;    3;  16.9;  88.0;eor
       3987;2024091722;    3;  16.1;  89.0;eor
       3987;2024091723;    3;  15.2;  93.0;eor
       3987;2024091800;    3;  14.9;  94.0;eor
       3987;2024091801;    3;  14.4;  96.0;eor
       3987;2024091802;    3;  14.3;  95.0;eor
       3987;2024091803;    3;  14.6;  95.0;eor
       3987;2024091804;    3;  14.6;  95.0;eor
       3987;2024091805;    3;  14.7;  94.0;eor
       3987;2024091806;    3;  14.9;  92.0;eor
       3987;2024091807;    3;  15.5;  88.0;eor
       3987;2024091808;    3;  16.4;  84.0;eor
       3987;2024091809;    3;  18.7;  76.0;eor
       3987;2024091810;    3;  19.5;  72.0;eor
       3987;2024091811;    3;  21.6;  64.0;eor
       3987;2024091812;    3;  23.9;  59.0;eor
       3987;2024091813;    3;  24.6;  51.0;eor
       3987;2024091814;    3;  25.5;  47.0;eor
       3987;2024091815;    3;  25.4;  48.0;eor
       3987;2024091816;    3;  23.4;  54.0;eor
       3987;2024091817;    3;  21.7;  64.0;eor
       3987;2024091818;    3;  19.5;  73.0;eor
       3987;2024091819;    3;  18.2;  80.0;eor
       3987;2024091820;    3;  17.6;  85.0;eor
       3987;2024091821;    3;  17.6;  87.0;eor
       3987;2024091822;    3;  16.6;  91.0;eor
