datetime,price_eur_mwh,biomass,hydro,wind_offshore,wind_onshore,solar,other_renewables,nuclear,lignite,hard_coal,gas,pumped_hydro,other_conventional,grid_load,residual_load,temperature_c,year,month,hour,dayofweek
2023-11-26 22:00:00,118.99,4296.5,1747.25,342.25,8985.5,2.75,181.0,0.0,14752.0,9099.25,9007.25,350.5,1910.5,50811.5,41481.0,-0.6,2023,11,22,6
2023-11-26 23:00:00,102.44,4171.25,1812.75,218.25,8616.5,3.0,180.75,0.0,14454.75,7950.25,7842.5,290.75,1924.5,47404.0,38566.25,-0.8,2023,11,23,6
2023-11-27 00:00:00,99.26,4104.25,1919.75,265.25,8368.75,2.5,183.5,0.0,15096.25,7375.5,7427.5,145.75,1951.25,45353.25,36716.75,-1.2,2023,11,0,0
2023-11-27 01:00:00,94.09,4068.75,1803.5,292.25,7918.5,2.5,184.0,0.0,15540.0,6672.25,7032.0,33.5,1990.25,43829.5,35616.25,-0.7,2023,11,1,0
2023-11-27 02:00:00,89.9,4049.5,1712.5,253.25,7598.75,2.5,183.75,0.0,15683.25,6234.5,6999.0,2.0,2005.25,43624.75,35770.25,-0.8,2023,11,2,0
2023-11-27 03:00:00,88.82,4043.5,1720.25,366.25,7347.75,3.0,183.25,0.0,15705.5,5432.5,7232.25,1.25,1995.75,44212.0,36495.0,-0.7,2023,11,3,0
2023-11-27 04:00:00,87.91,4060.0,1752.5,570.0,7319.5,2.75,184.0,0.0,15659.5,5584.0,7354.0,39.25,1988.75,46070.75,38178.5,-0.6,2023,11,4,0
2023-11-27 05:00:00,94.09,4125.25,1747.25,910.0,7766.0,2.25,183.25,0.0,15906.75,7072.75,7821.25,3.75,1982.0,49724.0,41045.75,-0.6,2023,11,5,0
2023-11-27 06:00:00,122.01,4273.5,1829.0,1516.25,8781.25,2.5,181.0,0.0,15895.75,9151.0,10139.75,780.25,1984.0,58411.25,48111.25,-0.4,2023,11,6,0
2023-11-27 07:00:00,138.92,4469.5,1819.25,1988.5,9884.25,10.5,180.0,0.0,15896.0,10073.0,12229.75,1991.75,2079.0,64794.5,52911.25,-0.2,2023,11,7,0
2023-11-27 08:00:00,144.99,4577.5,1972.0,2451.25,10880.0,632.75,185.5,0.0,15867.25,10243.5,12667.5,3099.75,2054.5,67719.0,53755.0,0.1,2023,11,8,0
2023-11-27 09:00:00,139.41,4567.75,1933.75,2640.75,11750.75,2173.25,187.5,0.0,15843.75,10394.25,12729.25,2943.0,2031.5,68771.75,52207.0,0.1,2023,11,9,0
2023-11-27 10:00:00,138.0,4481.0,1887.75,2948.75,12630.75,3650.75,187.5,0.0,15653.25,10212.25,12781.5,2069.75,2053.25,70071.75,50841.5,0.5,2023,11,10,0
2023-11-27 11:00:00,136.94,4389.5,1853.25,4009.25,12909.25,4499.0,188.5,0.0,15354.75,9705.25,12902.5,2575.75,2063.0,70999.0,49581.5,0.9,2023,11,11,0
2023-11-27 12:00:00,133.97,4300.25,1887.5,5092.0,13593.0,4279.0,189.25,0.0,15045.25,9177.75,13178.75,2179.5,2046.75,71115.0,48151.0,1.2,2023,11,12,0
2023-11-27 13:00:00,132.67,4328.25,1922.0,5922.0,14408.5,3255.0,190.75,0.0,15042.25,9160.5,13806.75,2186.75,2053.5,71265.5,47680.0,1.3,2023,11,13,0
2023-11-27 14:00:00,130.0,4341.75,1892.25,5835.5,15614.5,1565.75,191.5,0.0,15025.75,9443.75,13886.75,1083.5,1952.0,70408.25,47392.5,1.2,2023,11,14,0
2023-11-27 15:00:00,121.21,4372.0,1902.5,6005.0,17101.5,352.75,195.0,0.0,14562.25,9180.5,13819.0,986.0,1981.0,70611.75,47152.5,0.6,2023,11,15,0
2023-11-27 16:00:00,115.86,4443.0,1841.0,6952.0,18321.25,26.75,192.25,0.0,14617.25,9302.25,14280.5,668.75,2042.75,72019.75,46719.75,0.3,2023,11,16,0
2023-11-27 17:00:00,124.53,4541.0,1846.0,6948.0,18981.75,14.25,192.0,0.0,14851.0,9308.5,14186.75,1154.5,1977.0,73010.0,47066.0,0.1,2023,11,17,0
2023-11-27 18:00:00,123.22,4560.25,1994.25,6958.25,19405.5,8.25,191.5,0.0,14975.75,9526.5,13678.0,1170.25,2038.75,72422.0,46050.0,-0.1,2023,11,18,0
2023-11-27 19:00:00,117.12,4519.5,2144.5,6440.75,19726.25,4.0,194.25,0.0,14648.75,9972.25,13017.75,1056.5,2047.75,70407.0,44236.0,-0.4,2023,11,19,0
2023-11-27 20:00:00,100.61,4364.25,1944.75,5725.75,19833.25,3.25,185.5,0.0,14515.5,9410.25,12172.0,650.5,1920.5,66576.75,41014.5,-0.5,2023,11,20,0
2023-11-27 21:00:00,94.46,4271.5,1855.75,5524.25,19915.75,3.0,184.0,0.0,13718.5,8520.5,11541.25,273.5,1884.5,62912.25,37469.25,-0.5,2023,11,21,0
2023-11-27 22:00:00,95.2,4182.25,1866.25,5460.25,19688.0,2.5,184.0,0.0,13460.0,7825.75,10703.75,74.25,1906.75,59588.0,34437.25,-0.7,2023,11,22,0
2023-11-27 23:00:00,85.06,4113.75,1811.0,5447.0,20252.5,3.0,185.75,0.0,12502.0,6594.75,10191.5,8.25,1938.25,55764.75,30062.25,-0.7,2023,11,23,0
2023-11-28 00:00:00,77.74,4052.0,1741.0,5074.25,20035.5,3.0,175.25,0.0,10621.0,5449.5,8859.0,0.5,1978.75,53315.0,28202.25,-0.7,2023,11,0,1
2023-11-28 01:00:00,70.49,4027.25,1769.25,5456.25,19238.25,3.0,165.25,0.0,9776.0,5172.0,7614.5,18.75,1933.5,51429.5,26732.0,-0.9,2023,11,1,1
2023-11-28 02:00:00,67.47,4003.0,1736.25,5413.25,19278.0,3.0,166.75,0.0,10020.75,4908.5,7550.0,4.5,1938.0,50408.0,25713.75,-1.0,2023,11,2,1
2023-11-28 03:00:00,64.5,3987.0,1721.75,4882.75,19493.0,3.0,172.0,0.0,10022.5,4889.0,7741.25,2.5,1920.0,50633.5,26254.75,-1.0,2023,11,3,1
2023-11-28 04:00:00,68.29,4004.0,1740.25,5178.0,19902.75,2.75,179.75,0.0,10491.25,5082.25,7867.75,14.0,1940.0,51811.0,26727.5,-1.3,2023,11,4,1
2023-11-28 05:00:00,80.06,4072.25,1734.5,5067.75,20416.25,2.5,178.25,0.0,12056.0,5326.5,8631.5,38.0,1930.75,55576.25,30089.75,-1.6,2023,11,5,1
2023-11-28 06:00:00,89.34,4220.75,2022.25,4563.75,20395.75,3.5,181.5,0.0,14098.5,7213.5,10577.5,978.0,1944.25,63761.0,38798.0,-1.9,2023,11,6,1
2023-11-28 07:00:00,116.42,4375.5,2234.5,3956.75,19493.75,5.25,182.0,0.0,15018.25,9474.5,12492.25,1931.75,1995.75,70137.5,46681.75,-2.0,2023,11,7,1
2023-11-28 08:00:00,127.03,4484.25,2234.0,2987.75,17566.5,259.75,190.5,0.0,15135.0,10672.5,13784.75,3049.75,1946.0,72165.0,51351.0,-1.7,2023,11,8,1
2023-11-28 09:00:00,138.08,4489.5,2507.75,1911.75,14530.75,1094.75,190.0,0.0,14903.0,11046.5,14163.25,3178.5,1941.75,72202.75,54665.5,-1.3,2023,11,9,1
2023-11-28 10:00:00,139.3,4418.25,2410.25,1224.75,11918.75,2029.75,190.5,0.0,14787.25,11371.5,14530.25,3681.75,2024.5,72626.25,57453.0,-1.2,2023,11,10,1
2023-11-28 11:00:00,138.5,4331.75,2393.5,682.75,9917.75,2648.5,192.75,0.0,14977.75,11577.5,14863.0,1920.0,1990.5,72828.75,59579.75,-1.2,2023,11,11,1
2023-11-28 12:00:00,135.6,4252.0,2370.75,450.5,8525.25,2926.25,195.5,0.0,15296.5,11873.25,15034.0,1059.75,1935.5,72682.5,60780.5,-1.2,2023,11,12,1
2023-11-28 13:00:00,137.72,4278.5,2347.25,715.75,7521.5,2439.75,196.0,0.0,15319.25,12071.75,15166.75,1319.0,1953.75,72114.25,61437.25,-1.6,2023,11,13,1
2023-11-28 14:00:00,144.04,4311.0,2291.0,1305.25,6974.25,1613.0,197.0,0.0,15513.75,12065.75,15269.25,1202.25,1951.25,71404.75,61512.25,-1.7,2023,11,14,1
2023-11-28 15:00:00,150.0,4372.25,2309.0,2540.75,6279.5,501.0,199.5,0.0,15694.25,12063.25,15304.5,1931.5,1987.5,71068.0,61746.75,-2.6,2023,11,15,1
2023-11-28 16:00:00,164.01,4518.75,2040.75,4363.0,5362.0,39.75,201.5,0.0,15814.75,12187.75,15585.0,2136.0,2036.0,71617.0,61852.25,-3.0,2023,11,16,1
2023-11-28 17:00:00,189.98,4631.75,2250.25,5149.25,4727.75,15.75,201.5,0.0,15798.75,12744.5,15782.0,3716.75,2035.25,72384.25,62491.5,-3.5,2023,11,17,1
2023-11-28 18:00:00,177.0,4650.0,2297.0,5526.5,4661.0,9.5,201.0,0.0,15826.0,12990.0,15809.75,4265.75,2063.25,71373.25,61176.25,-3.6,2023,11,18,1
2023-11-28 19:00:00,160.2,4587.5,2219.25,5176.5,6075.25,4.5,200.5,0.0,15828.5,12977.75,15086.5,2507.25,2015.5,69481.25,58225.0,-3.2,2023,11,19,1
2023-11-28 20:00:00,139.12,4452.5,2155.5,4011.25,7958.0,3.25,190.75,0.0,15736.75,12773.75,14267.75,1249.75,2012.5,65750.5,53778.0,-2.6,2023,11,20,1
2023-11-28 21:00:00,125.45,4326.0,1992.5,4001.75,10024.0,3.5,191.75,0.0,15386.25,12512.75,12600.0,434.5,1954.75,62552.5,48523.25,-2.5,2023,11,21,1
2023-11-28 22:00:00,116.84,4216.75,1987.0,3756.75,11810.0,3.0,193.0,0.0,15315.75,11350.25,9708.25,158.0,1895.0,59755.0,44185.25,-3.2,2023,11,22,1
2023-11-28 23:00:00,109.41,4155.25,1920.75,3827.25,14095.0,3.0,193.75,0.0,14981.0,9902.0,8320.75,78.0,1896.25,56643.75,38718.5,-4.0,2023,11,23,1
2023-11-29 00:00:00,98.43,4108.75,1893.25,3419.5,16083.0,3.0,194.25,0.0,14528.25,8432.25,7914.0,5.0,2042.5,54127.0,34621.5,-3.8,2023,11,0,2
2023-11-29 01:00:00,95.17,4097.5,1908.25,3989.25,17907.0,3.0,193.5,0.0,13350.5,6952.5,7813.5,27.25,2050.25,52215.75,30316.5,-4.3,2023,11,1,2
2023-11-29 02:00:00,92.03,4074.0,1896.25,4307.5,19641.75,3.0,194.0,0.0,12753.75,6053.0,7763.25,8.0,2058.5,51479.5,27527.25,-4.2,2023,11,2,2
2023-11-29 03:00:00,85.88,4064.25,1875.25,4812.0,21017.25,3.0,188.75,0.0,12467.5,5864.5,7815.75,1.0,2010.75,51660.25,25828.0,-3.6,2023,11,3,2
2023-11-29 04:00:00,84.91,4080.5,1911.0,5336.5,22212.25,3.0,187.0,0.0,12574.5,6203.25,8347.5,3.25,2007.0,53488.5,25936.75,-3.7,2023,11,4,2
2023-11-29 05:00:00,95.7,4136.75,1906.0,5366.0,22711.0,2.75,186.75,0.0,13932.75,7630.5,8733.75,59.5,1985.25,56555.25,28475.5,-3.4,2023,11,5,2
2023-11-29 06:00:00,102.84,4259.5,1916.25,4947.25,23383.5,2.75,186.75,0.0,14645.25,10323.0,10481.25,207.0,1999.5,63679.75,35346.25,-3.0,2023,11,6,2
2023-11-29 07:00:00,132.59,4413.0,1969.75,4820.25,23025.25,5.0,185.75,0.0,14906.5,12141.25,13022.25,534.25,1975.0,69217.25,41366.75,-2.9,2023,11,7,2
2023-11-29 08:00:00,149.33,4495.75,2041.0,3719.75,22623.0,245.5,194.75,0.0,14985.75,12928.5,13868.0,1465.75,2127.25,71978.75,45390.5,-2.5,2023,11,8,2
2023-11-29 09:00:00,142.55,4511.25,2468.75,2751.0,21884.25,912.5,195.25,0.0,14904.25,13059.25,14073.25,2408.0,2202.5,72615.5,47067.75,-2.1,2023,11,9,2
2023-11-29 10:00:00,133.72,4415.0,2417.75,2053.75,21219.25,1930.25,195.25,0.0,14975.5,12674.75,13921.5,1555.5,2241.0,72924.5,47721.25,-1.6,2023,11,10,2
2023-11-29 11:00:00,130.0,4282.75,2146.25,1575.5,20301.25,3191.0,192.5,0.0,15115.0,12691.75,13882.0,689.0,2154.0,73221.0,48153.25,-0.9,2023,11,11,2
2023-11-29 12:00:00,128.09,4212.75,2241.75,925.5,19420.75,4230.5,194.5,0.0,15146.25,12735.75,13800.0,459.0,2023.0,72704.5,48127.75,-0.6,2023,11,12,2
2023-11-29 13:00:00,132.18,4216.75,2080.0,473.5,18433.0,3966.75,196.75,0.0,15146.75,12775.25,13922.25,391.0,2044.0,71890.0,49016.75,-0.5,2023,11,13,2
2023-11-29 14:00:00,146.35,4254.0,2249.75,433.25,17178.75,2481.5,200.75,0.0,15125.75,12751.75,14326.25,941.75,2054.0,71002.5,50909.0,-0.3,2023,11,14,2
2023-11-29 15:00:00,168.0,4362.5,2309.25,603.75,15681.75,901.75,201.0,0.0,15118.5,12694.0,15149.5,1815.5,2051.25,70609.75,53422.5,-0.5,2023,11,15,2
2023-11-29 16:00:00,200.0,4509.5,2386.25,631.0,14735.25,47.5,201.0,0.0,15171.0,12726.5,15596.5,3166.5,2075.5,71547.75,56134.0,-0.2,2023,11,16,2
2023-11-29 17:00:00,250.0,4636.75,2532.5,654.75,13959.75,14.25,201.75,0.0,15175.0,12709.5,15879.0,5358.0,1864.5,72834.5,58205.75,0.1,2023,11,17,2
2023-11-29 18:00:00,250.0,4646.5,2495.5,803.25,12864.75,6.0,202.25,0.0,15171.5,12916.25,16018.75,4674.75,1867.5,71786.75,58112.75,0.2,2023,11,18,2
2023-11-29 19:00:00,200.0,4602.0,2379.5,904.75,11568.25,3.75,201.5,0.0,15129.25,12538.25,15561.0,4096.75,1898.5,70035.75,57559.0,0.3,2023,11,19,2
2023-11-29 20:00:00,161.0,4471.75,2335.0,646.5,9914.25,3.0,192.25,0.0,15114.75,12356.25,14780.0,2200.25,1873.5,66262.5,55698.75,0.1,2023,11,20,2
2023-11-29 21:00:00,139.01,4349.75,2276.25,421.25,8174.75,3.0,191.75,0.0,14768.75,11989.0,13947.5,829.75,1741.5,62593.75,53994.75,-0.1,2023,11,21,2
2023-11-29 22:00:00,128.5,4248.75,2440.75,269.25,6707.0,3.0,192.75,0.0,14559.25,11915.0,13770.0,901.0,1734.5,59372.5,52393.25,-0.3,2023,11,22,2
2023-11-29 23:00:00,114.27,4188.25,2042.25,264.0,5786.75,2.25,193.75,0.0,14565.75,11693.0,13418.25,415.5,1732.25,56119.75,50066.75,-2.0,2023,11,23,2
2023-11-30 00:00:00,104.79,4142.75,1874.25,550.75,5088.0,2.75,189.0,0.0,14561.75,10875.25,11691.75,1.0,2046.5,53728.75,48087.25,-1.7,2023,11,0,3
2023-11-30 01:00:00,104.52,4121.0,1882.75,211.0,4404.75,3.0,189.5,0.0,14573.0,10366.0,10977.5,0.0,2048.25,51867.75,47249.0,-2.6,2023,11,1,3
2023-11-30 02:00:00,102.2,4095.25,1864.0,444.75,3417.0,3.0,194.0,0.0,14665.0,9839.0,10849.0,3.5,2045.25,51028.0,47163.25,-3.7,2023,11,2,3
2023-11-30 03:00:00,100.0,4098.5,1867.25,294.25,2724.75,3.0,192.25,0.0,14901.75,9502.75,11014.25,0.75,2049.5,50819.75,47797.75,-3.8,2023,11,3,3
2023-11-30 04:00:00,101.63,4129.25,1857.75,583.0,2177.0,3.0,188.25,0.0,15097.75,9957.0,11365.5,0.25,2064.25,51981.5,49218.5,-3.8,2023,11,4,3
2023-11-30 05:00:00,106.3,4174.0,1868.25,726.0,1831.25,2.25,189.0,0.0,15155.5,11279.75,12529.25,0.25,2056.5,55036.75,52477.25,-4.9,2023,11,5,3
2023-11-30 06:00:00,129.41,4288.5,2237.5,596.75,1730.75,2.75,189.75,0.0,15233.0,11919.0,14849.25,443.0,2053.25,61934.25,59604.0,-4.0,2023,11,6,3
2023-11-30 07:00:00,168.09,4500.25,2451.5,678.0,1730.5,4.25,188.25,0.0,15443.25,12177.25,16087.25,1336.25,2033.75,67802.5,65389.75,-4.4,2023,11,7,3
2023-11-30 08:00:00,219.27,4609.5,2583.25,764.75,1651.0,236.0,198.75,0.0,15420.25,12260.5,16626.0,3888.75,2241.75,70777.0,68125.25,-3.4,2023,11,8,3
2023-11-30 09:00:00,237.13,4583.75,2588.0,953.0,1559.0,1086.5,196.5,0.0,15316.75,12040.0,16634.0,3942.5,2406.75,71542.5,67944.0,-2.2,2023,11,9,3
2023-11-30 10:00:00,222.5,4484.5,2621.25,895.0,1338.25,2105.0,191.25,0.0,15289.5,11823.75,16331.0,3315.75,2153.25,71818.0,67479.75,-0.9,2023,11,10,3
2023-11-30 11:00:00,223.34,4412.0,2541.75,782.75,1085.0,2848.75,199.75,0.0,15357.75,11838.25,16239.0,3504.5,2059.5,71924.25,67207.75,-0.1,2023,11,11,3
2023-11-30 12:00:00,195.21,4344.75,2566.5,748.25,756.0,2860.75,200.0,0.0,15174.5,11868.75,16200.5,2192.25,2009.5,71351.25,66986.25,-0.1,2023,11,12,3
2023-11-30 13:00:00,189.81,4337.5,2604.25,1215.5,520.5,2334.75,201.0,0.0,15394.75,11849.5,16139.5,2488.5,1998.75,71177.75,67107.0,-1.2,2023,11,13,3
2023-11-30 14:00:00,195.0,4320.75,2555.75,1601.5,489.25,1376.5,201.5,0.0,15378.75,11862.25,16144.0,1636.5,2006.0,70274.75,66807.5,-1.1,2023,11,14,3
2023-11-30 15:00:00,195.0,4377.0,2621.0,1685.5,540.75,427.0,202.5,0.0,15432.5,11811.0,16203.75,1939.5,2006.0,69856.75,67203.5,-1.9,2023,11,15,3
2023-11-30 16:00:00,226.0,4536.25,2382.25,1792.5,715.5,33.75,203.0,0.0,15525.5,11865.0,16680.75,2440.25,2122.25,70601.5,68059.75,-2.8,2023,11,16,3
2023-11-30 17:00:00,261.0,4674.5,2353.75,2265.0,863.5,18.25,202.75,0.0,15546.75,11847.25,16904.75,4120.0,2192.75,71842.5,68695.75,-1.9,2023,11,17,3
2023-11-30 18:00:00,249.34,4639.75,2263.75,2281.0,964.25,8.0,202.75,0.0,15566.25,11914.25,16890.0,2983.25,2182.25,71205.25,67952.0,-1.8,2023,11,18,3
2023-11-30 19:00:00,194.49,4518.5,2337.25,1953.5,1008.5,4.0,202.75,0.0,15579.0,11755.0,16122.0,2217.75,1908.75,69671.5,66705.5,-1.9,2023,11,19,3
2023-11-30 20:00:00,153.93,4385.0,2334.75,1721.75,1009.5,3.0,193.25,0.0,15562.75,11651.5,15538.25,1638.5,1861.0,66090.75,63356.5,-3.5,2023,11,20,3
2023-11-30 21:00:00,132.72,4263.5,2160.5,1458.25,1007.5,3.0,193.0,0.0,15516.25,11601.25,14897.0,690.0,1860.75,62774.5,60305.75,-4.1,2023,11,21,3
2023-11-30 22:00:00,124.72,4239.0,2085.0,1268.75,1122.75,3.0,193.75,0.0,15310.75,11595.0,13993.5,319.25,1866.25,59473.25,57078.75,-4.4,2023,11,22,3
2023-11-30 23:00:00,113.79,4176.25,1988.75,1098.0,1242.75,3.0,193.75,0.0,15215.5,11538.75,13100.0,92.75,1852.75,56030.75,53687.0,-3.8,2023,11,23,3
2023-12-01 00:00:00,106.91,4110.0,1914.5,1157.0,1328.75,2.25,197.0,0.0,15005.75,10462.25,11471.75,40.0,1895.75,53269.25,50781.25,-3.3,2023,12,0,4
2023-12-01 01:00:00,102.63,4090.75,1910.5,1124.75,1380.0,2.5,197.5,0.0,15063.0,9665.25,11167.25,41.0,1844.0,51473.0,48965.75,-3.0,2023,12,1,4
2023-12-01 02:00:00,99.1,4069.25,1895.25,1532.25,1526.5,2.5,198.0,0.0,15257.5,9208.5,11084.75,34.5,1841.75,50791.5,47730.25,-2.5,2023,12,2,4
2023-12-01 03:00:00,95.88,4062.75,1889.75,1580.25,1447.75,2.25,197.25,0.0,15258.5,9093.5,11139.25,36.0,1831.5,50820.75,47790.5,-4.2,2023,12,3,4
2023-12-01 04:00:00,96.07,4090.0,1823.5,1941.25,1482.0,2.5,196.25,0.0,15290.5,9279.25,10967.75,2.25,1835.5,51939.0,48513.25,-5.2,2023,12,4,4
2023-12-01 05:00:00,102.31,4131.0,1822.5,2143.5,1637.0,2.5,196.0,0.0,15309.0,10011.0,12447.5,2.75,1847.0,54797.5,51014.5,-5.5,2023,12,5,4
2023-12-01 06:00:00,120.03,4256.5,2025.25,1799.25,1697.5,2.5,195.25,0.0,15304.5,11522.5,14474.75,101.5,1872.25,61756.5,58257.25,-5.4,2023,12,6,4
2023-12-01 07:00:00,152.11,4421.25,2387.0,2013.0,1768.5,2.5,192.25,0.0,15459.25,12175.75,15530.0,848.25,1880.75,67332.25,63548.25,-5.3,2023,12,7,4
2023-12-01 08:00:00,203.46,4567.75,2489.0,2022.5,1701.25,62.75,196.0,0.0,15516.75,12309.25,16330.5,2300.0,2079.0,70487.25,66700.75,-6.2,2023,12,8,4
2023-12-01 09:00:00,222.63,4599.5,2551.75,1674.25,1662.0,386.25,197.0,0.0,15535.0,12126.75,16421.25,3308.25,2145.75,71782.0,68059.5,-5.1,2023,12,9,4
2023-12-01 10:00:00,215.37,4559.0,2576.25,1566.75,1628.5,811.75,197.75,0.0,15583.5,11938.0,16391.25,4136.0,2195.75,72274.0,68267.0,-4.6,2023,12,10,4
2023-12-01 11:00:00,213.52,4489.75,2589.0,1158.0,1629.5,1144.0,198.5,0.0,15598.25,11910.5,16367.25,3796.25,2303.5,72351.25,68419.75,-4.9,2023,12,11,4
2023-12-01 12:00:00,197.09,4394.25,2485.5,1118.0,1761.75,1174.0,201.0,0.0,15599.5,11796.75,16283.0,3047.75,2330.5,71767.75,67714.0,-5.3,2023,12,12,4
2023-12-01 13:00:00,175.19,4365.75,2517.75,1242.0,1733.0,967.0,202.0,0.0,15772.0,11834.5,16128.75,2071.75,2244.5,70665.25,66723.25,-5.8,2023,12,13,4
2023-12-01 14:00:00,174.32,4324.0,2383.5,1179.75,1884.25,566.25,201.25,0.0,15916.75,11856.75,16235.0,1483.0,2137.75,69246.25,65616.0,-6.3,2023,12,14,4
2023-12-01 15:00:00,184.4,4389.25,2242.25,1460.5,2239.25,157.0,200.25,0.0,16131.5,11889.0,16221.5,1727.75,2047.0,68652.0,64795.25,-5.6,2023,12,15,4
2023-12-01 16:00:00,200.05,4543.75,2243.5,1863.5,2728.5,8.5,200.5,0.0,16227.25,12053.0,16548.75,2343.5,2169.75,69500.25,64899.75,-5.2,2023,12,16,4
2023-12-01 17:00:00,230.69,4632.75,2241.25,2307.5,3134.5,7.5,201.5,0.0,16257.0,12056.0,16511.75,3128.75,2290.0,70473.75,65024.25,-5.1,2023,12,17,4
2023-12-01 18:00:00,199.16,4632.0,2282.75,2397.75,3382.0,3.75,201.5,0.0,16287.75,12652.0,16470.75,2092.5,2137.5,69223.75,63440.25,-5.1,2023,12,18,4
2023-12-01 19:00:00,168.56,4569.25,2168.0,2423.5,3021.25,2.5,201.0,0.0,16314.5,12633.0,15156.75,942.75,2071.75,67152.5,61705.25,-5.2,2023,12,19,4
2023-12-01 20:00:00,142.37,4425.5,2101.5,2212.25,2933.0,2.25,198.25,0.0,15947.5,12523.0,14431.75,636.25,2057.5,63614.0,58466.5,-5.2,2023,12,20,4
2023-12-01 21:00:00,125.13,4328.75,1959.75,2043.0,2864.25,2.25,197.75,0.0,15956.25,12367.0,13355.25,291.0,2049.0,60385.0,55475.5,-5.2,2023,12,21,4
2023-12-01 22:00:00,118.4,4248.5,1925.75,1840.5,2830.25,2.75,198.0,0.0,15987.5,12100.75,12904.25,436.25,2055.5,57797.75,53124.25,-5.3,2023,12,22,4
2023-12-01 23:00:00,108.13,4175.0,1933.75,1526.75,2840.75,2.25,197.5,0.0,15583.75,11357.75,11957.5,294.0,2038.5,54312.5,49942.75,-5.6,2023,12,23,4
2023-12-02 00:00:00,105.22,4112.0,1864.0,1396.25,2759.5,2.25,198.75,0.0,15286.5,10256.0,11262.5,291.75,1915.75,51499.5,47341.5,-6.1,2023,12,0,5
2023-12-02 01:00:00,102.69,4104.75,1821.0,1397.0,2794.25,2.25,198.75,0.0,15261.0,9477.75,10526.0,67.0,1928.75,49809.0,45615.5,-6.1,2023,12,1,5
2023-12-02 02:00:00,101.25,4090.75,1811.75,1311.75,2807.25,2.25,198.5,0.0,15108.75,8982.75,10440.25,67.0,1884.75,48574.75,44453.5,-6.7,2023,12,2,5
2023-12-02 03:00:00,98.89,4079.25,1807.0,1365.25,2870.75,2.25,197.25,0.0,15152.25,8863.5,10476.0,12.5,1868.25,47966.0,43727.75,-6.8,2023,12,3,5
2023-12-02 04:00:00,97.96,4072.0,1809.5,1391.25,2707.75,2.0,189.75,0.0,15177.75,8967.5,10400.75,10.75,1882.25,47779.0,43678.0,-6.9,2023,12,4,5
2023-12-02 05:00:00,97.83,4124.75,1802.75,1189.25,2568.0,2.25,182.25,0.0,15231.5,9167.0,10636.5,29.0,1936.25,48013.5,44254.0,-6.8,2023,12,5,5
2023-12-02 06:00:00,98.93,4219.25,1812.0,759.75,2327.0,2.5,183.25,0.0,15227.25,9986.75,10971.75,51.5,1922.0,48592.25,45503.0,-6.8,2023,12,6,5
2023-12-02 07:00:00,104.88,4318.25,1823.5,505.0,2108.75,3.5,185.5,0.0,15256.0,10757.0,12107.75,256.25,1928.0,51375.25,48758.0,-6.2,2023,12,7,5
2023-12-02 08:00:00,120.34,4453.25,1866.25,390.0,2017.25,66.0,191.0,0.0,15262.5,11458.75,13505.5,1014.25,1893.25,55003.25,52530.0,-5.5,2023,12,8,5
2023-12-02 09:00:00,127.99,4513.5,2083.25,286.75,1885.25,457.75,191.0,0.0,15291.5,11529.25,13577.0,1935.75,1885.0,58480.5,55850.75,-4.6,2023,12,9,5
2023-12-02 10:00:00,130.75,4483.5,2279.25,200.0,1750.75,998.5,189.0,0.0,15203.0,11515.75,13706.75,2580.75,1870.5,60164.75,57215.5,-4.0,2023,12,10,5
2023-12-02 11:00:00,127.22,4411.25,2441.0,246.5,1566.5,1492.0,188.75,0.0,15186.25,11473.5,13640.25,2162.0,1855.75,61466.25,58161.25,-3.9,2023,12,11,5
2023-12-02 12:00:00,121.58,4317.75,2144.5,238.75,1448.25,1704.75,188.5,0.0,15144.25,11454.75,13799.5,1476.75,1879.5,61503.25,58111.5,-4.4,2023,12,12,5
2023-12-02 13:00:00,114.58,4281.25,2192.75,224.25,1489.5,1462.75,188.0,0.0,15256.0,11453.0,13693.5,988.5,1876.0,60394.75,57218.25,-4.0,2023,12,13,5
2023-12-02 14:00:00,118.52,4277.5,2128.5,393.0,1664.75,887.5,188.0,0.0,15317.75,11457.75,13771.25,585.5,1862.75,59541.0,56595.75,-3.6,2023,12,14,5
2023-12-02 15:00:00,123.5,4339.5,2247.5,368.5,1978.75,296.25,188.5,0.0,15285.5,11477.75,13793.25,1036.75,1814.75,59343.75,56700.25,-3.6,2023,12,15,5
2023-12-02 16:00:00,129.79,4516.0,2291.25,556.0,2353.75,22.25,187.5,0.0,15308.75,11564.5,13873.0,2335.5,1820.0,60636.5,57704.5,-3.6,2023,12,16,5
2023-12-02 17:00:00,144.04,4634.5,2232.75,603.25,3161.25,7.0,187.25,0.0,15302.75,11605.5,14096.75,2884.0,1819.75,62353.25,58581.75,-3.4,2023,12,17,5
2023-12-02 18:00:00,144.96,4648.75,2095.0,707.0,4007.25,4.75,190.25,0.0,15298.75,11582.25,13998.25,2487.5,1830.5,61658.0,56939.0,-3.2,2023,12,18,5
2023-12-02 19:00:00,129.56,4609.75,2135.5,700.75,4771.5,3.5,191.25,0.0,15278.25,11540.5,13762.0,2262.75,1837.5,59706.5,54230.75,-3.0,2023,12,19,5
