datetime,load_C,load_B,load_ev,load_A,load_hp,year,month,hour,dayofweek
2025-07-07 04:00:00,0.22135158323532836,0.22135158323532836,0.0,0.22135158323532836,0.0,2025,7,4,0
2025-07-07 05:00:00,0.24232559576261878,0.24232559576261878,0.0,0.24232559576261878,0.0,2025,7,5,0
2025-07-07 06:00:00,0.2861555832401254,0.2861555832401254,0.0,0.2861555832401254,0.0,2025,7,6,0
2025-07-07 07:00:00,0.3125892326930087,0.3125892326930087,0.0,0.3125892326930087,0.0,2025,7,7,0
2025-07-07 08:00:00,0.3122139521507709,0.3122139521507709,0.0,0.3122139521507709,0.0,2025,7,8,0
2025-07-07 09:00:00,0.31558591731917424,0.31558591731917424,0.0,0.31558591731917424,0.0,2025,7,9,0
2025-07-07 10:00:00,0.32117342761471485,0.32117342761471485,0.0,0.32117342761471485,0.0,2025,7,10,0
2025-07-07 11:00:00,0.35118475157026513,0.35118475157026513,0.0,0.35118475157026513,0.0,2025,7,11,0
2025-07-07 12:00:00,0.3649922956687478,0.3649922956687478,0.0,0.3649922956687478,0.0,2025,7,12,0
2025-07-07 13:00:00,0.3525218622429791,0.3525218622429791,0.0,0.3525218622429791,0.0,2025,7,13,0
2025-07-07 14:00:00,0.3410382776505024,0.3410382776505024,0.0,0.3410382776505024,0.0,2025,7,14,0
2025-07-07 15:00:00,0.3428451839649807,0.3428451839649807,0.0,0.3428451839649807,0.0,2025,7,15,0
2025-07-07 16:00:00,0.366532335819857,0.366532335819857,0.0,0.366532335819857,0.0,2025,7,16,0
2025-07-07 17:00:00,0.4160749271069835,0.4160749271069835,0.0,0.4160749271069835,0.0,2025,7,17,0
2025-07-07 18:00:00,2.1786329099168995,0.46630414279361176,1.7123287671232876,0.46630414279361176,0.0,2025,7,18,0
2025-07-07 19:00:00,2.194939544441099,0.4826107773178113,1.7123287671232876,0.4826107773178113,0.0,2025,7,19,0
2025-07-07 20:00:00,2.1896411414729746,0.4773123743496869,1.7123287671232876,0.469506536754041,0.007805837595645876,2025,7,20,0
2025-07-07 21:00:00,2.1765341233704354,0.4642053562471477,1.7123287671232876,0.44859368105585595,0.015611675191291752,2025,7,21,0
2025-07-07 22:00:00,0.41861293551485834,0.41861293551485834,0.0,0.41861293551485834,0.0,2025,7,22,0
2025-07-07 23:00:00,0.3369602290915183,0.3369602290915183,0.0,0.3369602290915183,0.0,2025,7,23,0
2025-07-08 00:00:00,0.308392041574257,0.308392041574257,0.0,0.26936285359602746,0.03902918797822952,2025,7,0,1
2025-07-08 01:00:00,0.2882501171821311,0.2882501171821311,0.0,0.23360925401260987,0.05464086316952127,2025,7,1,1
2025-07-08 02:00:00,0.3036267968156872,0.3036267968156872,0.0,0.2177625832635823,0.08586421355210491,2025,7,2,1
2025-07-08 03:00:00,0.3152698613339401,0.3152698613339401,0.0,0.2137939725905433,0.1014758887433968,2025,7,3,1
2025-07-08 04:00:00,0.3460330530783222,0.3460330530783222,0.0,0.22113965154798776,0.12489340153033443,2025,7,4,1
2025-07-08 05:00:00,0.3982103345512341,0.3982103345512341,0.0,0.242093582638316,0.15611675191291807,2025,7,5,1
2025-07-08 06:00:00,0.4419983572816788,0.4419983572816788,0.0,0.2858816053687607,0.15611675191291807,2025,7,6,1
2025-07-08 07:00:00,0.3747366468546611,0.3747366468546611,0.0,0.31228994608949384,0.062446700765167285,2025,7,7,1
2025-07-08 08:00:00,0.31191502485726136,0.31191502485726136,0.0,0.31191502485726136,0.0,2025,7,8,1
2025-07-08 09:00:00,0.3152837615587283,0.3152837615587283,0.0,0.3152837615587283,0.0,2025,7,9,1
2025-07-08 10:00:00,0.3208659221275235,0.3208659221275235,0.0,0.3208659221275235,0.0,2025,7,10,1
2025-07-08 11:00:00,0.35084851192887323,0.35084851192887323,0.0,0.35084851192887323,0.0,2025,7,11,1
2025-07-08 12:00:00,0.3646428360807169,0.3646428360807169,0.0,0.3646428360807169,0.0,2025,7,12,1
2025-07-08 13:00:00,0.3521843423933462,0.3521843423933462,0.0,0.3521843423933462,0.0,2025,7,13,1
2025-07-08 14:00:00,0.34071175268703124,0.34071175268703124,0.0,0.34071175268703124,0.0,2025,7,14,1
2025-07-08 15:00:00,0.34251692899037295,0.34251692899037295,0.0,0.34251692899037295,0.0,2025,7,15,1
